,Comments,Ratings
492,"Worst device by one plus a far. I became a fan after buying and using OP6 so decided to upgrade to 8T and what a downfall! Firstly, the phone hangs A LOT! like a lotttttt! Whats the point of having the specs of a flagship phone when the OS is laggy?

Next is the camera/s, my older OP6 does a far better job at taking pictures and processing the HDR quality. The camera on this device makes everything being clicked from a fisheye lens.

The battery isnt great too, the charger though charges rapidly but the battery backup just sucks big time.

The absence of a 3.5mm jack is felt quite regularly

That being said, the best device so far from one plus has to be the 7T.

This one' s a shame to buy for 43k. Please avoid if you can. Thanks",1.0
493,"This mobile is not a worthy update for existing OnePlus user. People using OnePlus 7t and above, please don't upgrade to this device. The camera has bugs and still shoes some issues after OOS update. Even the battery is draining a lot without a full day usage. Phone starts heating even for some basic tasks like voice calls and camera.
So this is not a value for money mobile to go with. Instead select a OnePlus 8 mobile which seems to be great package",1.0
494,Very worst phone hang problems coming frequently all srceen blacked onace a time for 1-2 minutes after that wetten apps not responding or UI does not responding so please don't buy this phone,1.0
495,"Worst camera experience ....
Heating some times...
Battery recharging twice a day
Flat display degraded
No feeling of flagship just ordinary after spending 43k
All round bakwas ...
Don't waste on this device go for Apple or some others.",1.0
496,Front camera very bad and heating problem,1.0
497,"Dis like-: System is very slow hanging everytime whenever I opened up 3to 4 windows, I would not to buy , rest is buyers call
Back camera is struggling a lot in artificial light conditions.
Recording is too bad it keeps sound notification to both the party which is very bad ,in this digital and competitive market.
Bluetooth earphone should be there in the packet which is missing.
This is very old model feature I wanted to rethink if I will.
Very costly for all these above defects and bugs in this digital world.
Like-Style that's all",1.0
498,"Very poor quality of back camera 48 mp has colour issue like black and white
If you click Blue then results is black",1.0
499,"It is biggest disappointment purchase ever in my life. I bought this phone just play pubg lite. But this phone just can't play pubg lite in HD and Extreme fps. Worst graphics ever. Phones under 10000 can do this with easily.

Secondly casting to TV does not support 16:9 aspect ration. It is currently casting I 720p worst quality through hdmi output.

Does not have wireless charging for this price

Worst camara. Worst oneplus community. Thay will not answer your questions. When I try to push a question into community it just won't let me.

Never never buy oneplus anymore.

I strongly suggest you to buy sumsung or LG",1.0
500,"I am a loyal prime user of Amazon and shop frequently. Never have been disspointed with the delivery and if at all I was not happy with the product, support team of amazon would always help me out.
So this time too the delivery was smooth and on schedule.
The Sony service center team did call us but I had already installed the TV by myself as it was pretty simple. Service center team came to our house and delivered the wall mount panel and also they informed that they will do free mounting . I didn't require the mounting at that time.

Finally about the product.

Display, viewing angles and Sound quality is good. But would suggest people to get a good soundbar for good cinematic experience. (always recommended for any TV).
The TV comes with smart features. It has dedicated YouTube and Netflix button on the remote. It has apps like prime, zee, yupp, Eros now, etc. I want to install Hotstar app but not sure if it is possible.
The only issue is the smart tv interface is too laggy. I guess the RAM is not sufficient enough. Other than that playback happens super smooth which depends on a good wifi connection.

So for a 43"" TV 38k is a bit high considering Chinese competitors like one plus giving at a much cheaper cost. But I paid a premium for a non Chinese company, Sony, which is also a made in India product and I have not qualms about it.

Update: one cannot install additional apps on any ""Smart TV"". It has to be an ""Android TV"" for any new application installation",5.0
501,Apart from the delay in installation. I must say Sony don’t make any compromise in quality. Classy Product and Excellent Picture quality. No buffer while streaming with normal internet speed.Can be viewed from any angle . Proud buyer!!!,5.0
502,Awesome clearity and picture quality...but need HD source to experience it,5.0
503,Very good product,5.0
504,"Play Video
 I am using this Sony T.V. for 1 month and it is a good package of amazing picture and sound. The OS is not android based but never felt it's performance is lacking in anyways. The screen mirroring with phone and laptop works very smoothly. Built in apps - Netflix, Prime Videos, Youtube, Sony Liv, Zee5, Eros now, Big flix, Alt Balaji, Voot, Hungama Play.
Also, inbuilt browser and FM radio available.

I think only bass level is less. Otherwise sound is very clear and lound and definetly best picture quality due to Sony Bravia engine.
I use the SD set top box still the clarity of the picture is amazing.",5.0
